,player,uuid
2563,Kelan Martin,2ddd61be-a854-45a6-81a3-ddb8533070e6
2564,Jordan McLaughlin,cfa2d6a9-18b6-46d4-b5f8-5a32b370050d
2565,DaQuan Jeffries,c76ec9b3-dc6c-4d4d-8ce0-79d8dad8b1e7
2566,Justin James,29f83d71-851e-4af1-aea9-9eac11120ed7
2567,Kyle Guy,dd1bc1ad-769f-4fea-aa88-3d8fc42edbb8
2568,Goga Bitadze,f452be69-5dd8-4b86-a763-d664ed946e8d
2569,Brian Bowen,8535b346-ae8e-4147-85ae-0410ddabd97f
2570,Coby White,2c38438d-ba7a-45fe-8c03-6eedf64b0f97
2571,Daniel Gafford,984f68da-05a2-4cce-9e32-0889d7b23311
2572,Max Strus,4cf3a3f0-7796-4d6a-b66e-619b622b2764
2573,Adam Mokoka,88ba6dc9-1ffd-45b3-9db8-d2589ceb292f
2574,De'Andre Hunter,b0ecbd57-7b2f-454a-8002-a8eed0ee634b
2575,Cam Reddish,73711fa2-e55d-4e6c-b919-d68f24139508
2576,Bruno Fernando,7b2e184a-2652-453f-bb42-36170266e7e6
2577,Charlie Brown,f773370f-3c3e-4807-bbf5-ccf4f073f3b7
2578,Sekou Doumbouya,843b2f4a-c7a3-4cd3-94e4-7db349864340
2579,Donta Hall,53b1defc-f0bf-4aac-8941-f52f6b6b8a0c
2580,Jordan Bone,4e19ff8b-e35f-45fa-89fb-3dd211c4e0fa
2581,Louis King,a95851d1-404f-468a-bf5f-724ed1e2dd60
2582,RJ Barrett,784ad559-f03d-4ee6-b73a-657e2779d485
2583,Ignas Brazdeikis,8f0899f8-66ce-47de-98c2-ab8c57c6da92
2584,Kenny Wooten,ba444dd0-980b-4ec3-bde5-b8496ef9ba05
2585,Jared Harper,b0a8f162-7a9e-446d-ba09-e48c34dac098
2586,Cameron Johnson,26fbfdec-1251-4153-a7b4-3acb44e22bc0
2587,Ty Jerome,4b496c67-e9c6-4b2e-9ee8-b455fd960e07
2588,Jalen Lecque,ebc16125-e5b0-445c-883d-b11bfb0e4001
2589,Tariq Owens,8ad7cdaa-5f96-4147-b0c7-5bde1205ebe7
2590,Ja Morant,05451865-5ee2-471b-be69-ebcdf7aa35ec
2591,Marko Guduric,923b4ebe-329f-468b-a972-aef299d1c2ad
2592,Brandon Clarke,08eef196-2ebc-47f5-978e-18863c142421
2593,Jontay Porter,f8f87293-5064-471f-a2ea-04b39fb44ab6
2594,John Konchar,43057893-88f0-493e-9132-bfeba42b1f57
2595,PJ Washington,1b66dbfa-367b-4059-8cae-e34f95c1bbdc
2596,Cody Martin,46b42e44-c34f-4e97-87fa-90f02917ca2f
2597,Jalen McDaniels,b38322ce-d128-464a-bf41-82b630818e24
2598,Caleb Martin,fd198f6b-9d3a-4943-b4a7-fb5ce28fc52c
2599,James Wiseman,24836ecb-9598-4bf6-96c5-b9a44fbd8bda
2600,Nico Mannion,066522ed-7298-43d1-be90-d0cc2f9147b3
2601,Reggie Perry,5bc711b9-c262-4cb0-befe-12e1dbdee480
2602,Tyrese Maxey,ca947ac8-2ce3-4305-bbc4-435a73036b8c
2603,Isaiah Joe,4401094e-ca54-4fce-8a64-d8c13dcb29af
2604,Paul Reed,1152ed65-a6ad-4326-be06-f38d5d56da97
2605,Mason Jones,511b32a1-795a-47fc-9cd6-bb275c9e8804
2606,Dakota Mathias,96a0f08e-7993-4b74-9726-19c37187f226
2607,Daniel Oturu,3e28bfcc-1f55-484e-9037-acdd46890401
2608,Jay Scrubb,9f3a6a79-4fbf-4820-9163-4180cddf31b9
2609,Malik Fitts,6be4cde0-d20d-41a6-bca7-86260db41567
2610,Udoka Azubuike,51af0bae-12a2-4bd6-828a-e933260fdc8e
2611,Elijah Hughes,4aa5eecd-6d9b-42e1-91b1-977ac3af5ee3
2612,Trent Forrest,6d232a1f-318f-4507-a86d-45d14a1dde69
2613,Jordan Nwora,a5b89e6c-7fd0-447d-96af-a8537766ef2c
2614,Sam Merrill,8c078f56-3674-4ee4-83be-432830ff2943
2615,Mamadi Diakite,4ac8f5e4-d8c1-4c5d-adfe-6879d41239cc
2616,Elijah Bryant,eb495a01-1390-47f7-a043-8ebb5a8f3870
2617,Precious Achiuwa,278abde6-6a4e-429d-b90c-1a0bfd422b38
2618,Omer Yurtseven,3e37b73e-76f8-4e59-a5a8-d3270154cd5b
2619,Kira Lewis,93772ac8-fb34-4fce-b955-6f74ce3497e5
2620,Naji Marshall,babec697-5e51-4607-9018-030604b619af
2621,Will Magnay,59af1ef8-b37a-4df6-bcee-3d30dd0f65ea
2622,Didi Louzada,2f4162b1-1732-407c-b8cf-c99b6be3264a
2623,Aaron Nesmith,29938b00-3fb2-4462-a14a-c5b17b44ee56
2624,Payton Pritchard,3079a73c-8538-4104-a206-b56a196e601d
2625,Desmond Bane,f391a45f-39f5-4f7a-88fb-fc66206867f3
2626,Xavier Tillman,bb855cf0-6603-4de6-a25c-6f9b17d17dbd
2627,Killian Tillie,90e3152f-6e94-4f39-b48b-580c718ee728
2628,Sean McDermott,28769c6a-faa9-437d-ab26-3cdbb9631931
2629,CJ Elleby,f278c2ff-5935-452f-80c1-ed260f5b2464
2630,Keljin Blevins,679a88a3-bfd0-4832-8f92-36585caf0e96
2631,Jae'Sean Tate,7585fbac-f8d6-4e63-82be-6cd1fe5e78a2
2632,KJ Martin,fa8eb03e-f570-466c-9dd3-ce81edf07a6b
2633,Anthony Lamb,d6d3b90b-c6ef-459a-ac98-e000481dcdeb
2634,Brodric Thomas,8544e146-3b7a-4efa-9472-5b0b7c938fd7
2635,Armoni Brooks,bb63a41c-1c5e-4cac-b1b7-4cdd7957fb1a
2636,Deni Avdija,a25fe546-343b-422c-9aa2-ddf824c0b59c
2637,Anthony Gill,386b188d-806c-4891-a59b-2e56bc16e1fc
2638,Cassius Winston,41f1ba40-b8b1-4612-aabd-3be854fad696
2639,Caleb Homesley,a8e10ffd-2685-49b2-b049-a14b8de20d80
2640,Anthony Edwards,da9936b6-20ef-4e05-8d67-d3e825ef725e
2641,Jaden McDaniels,d6c0531e-d93e-47f8-b79a-9aa113ef8e3d
2642,Ashton Hagans,c95c4e77-ba7c-4aab-80bc-b855c1ca21c7
2643,Cassius Stanley,f7c4305a-b297-4e82-978e-cf7138c9aedd
2644,Amida Brimah,020a5ea4-47b4-4c1b-8a38-f413a53e033a
2645,Facundo Campazzo,6d1324f4-3cc0-4c1b-a7db-40ef11e57a4d
2646,Zeke Nnaji,6a3ee919-7c41-4441-969a-69d68bc522b7
2647,Markus Howard,792554e1-5455-4803-9a05-5db47ee0aa43
2648,Greg Whittington,b2e76823-9f07-4b5b-8e28-a4e6f744eda0
2649,Isaac Okoro,4009b9ea-f9ec-4e2d-acfa-b6616c59cdc0
2650,Lamar Stevens,4cedb812-171b-470a-b207-3bd53bf1d993
2651,Marques Bolden,8ad6cd7a-494b-48c2-b829-4a48cca6d1f0
2652,Devin Vassell,d621e248-c5e4-4339-a6e3-97e6946aae04
2653,Tre Jones,f15c6c5a-8528-4214-9788-b252261a848f
2654,Malachi Flynn,81496b80-6657-4bbf-9c64-879fee9f3fd7
2655,Jalen Harris,129809e2-647c-4761-9eba-69d8b7f52e67
2656,Freddie Gillespie,7b1b91bd-3d75-4a20-9872-71d4fe1e81d0
2657,Patrick Williams,cc021bbb-358d-406f-a2d0-938dedc85a3f
2658,Devon Dotson,150c9f77-f771-4955-89c2-dd8826797bad
2659,Jalen Smith,d22ce1b0-867f-4994-bb40-89521a2e2b89
2660,Ty-Shon Alexander,d9de8803-e4af-43f4-a092-4e759e972827
2661,Josh Green,1f622032-7f0d-4df0-b2c9-8868736e1349
2662,Tyrell Terry,a4d02546-5ab8-489d-a91c-c22b94b6fdb0
2663,Tyler Bey,0369c675-7426-49da-8132-1d9d9904b28e
2664,Nate Hinton,2fd2490c-7a6c-42d3-a675-c25d28cf4674
2665,Cole Anthony,62ecb19d-a57a-4c40-94a9-24bfb3027696
2666,Chuma Okeke,ee73ae33-ced6-4ffc-bbd0-bb1ecfb31ffa
2667,RJ Hampton,35da79c8-8811-4c32-a1ba-81e8c97b889f
2668,Karim Mane,42056242-0f79-4682-b177-5fdd02213a3f
2669,Onyeka Okongwu,1169f5cf-6271-4de3-b02b-10fa9a484ec3
2670,Skylar Mays,17a6c248-1f3f-477e-ba83-3beee298e82f
2671,Nathan Knight,8c95a68a-a379-40c3-a1f6-59ac18c96d54
2672,Killian Hayes,ef6f1e5d-4b2c-499a-8266-aa935bc96344
2673,Isaiah Stewart,7b4b8425-0251-48f4-8128-a5434a7952b2
2674,Saddiq Bey,7f4ca5ca-5c88-4289-b0d6-844079f6b455
2675,Deividas Sirvydis,34186436-7164-47a4-bef3-91a977dce8d3
2676,Saben Lee,7d976d17-eb1f-40b9-b8be-c057fbd5b413
2677,LaMelo Ball,08651875-5b16-48cc-b33c-93cd356a2b6b
2678,Vernon Carey,2835210f-4cb7-4aed-8105-1e54130ca8bf
2679,Nick Richards,75c43cb5-5a57-4491-82a4-5f965c115e85
2680,Grant Riller,6d9aa8df-c52c-4cd1-9973-87de862e2a48
2681,Nate Darling,9956bb48-5c5f-4716-ad30-b4f541432ac3
2682,Tyrese Haliburton,a5385b63-5aad-4d3e-a74d-112e6795bb29
2683,Robert Woodard,cb7ba3e3-4ab0-4c3e-8f66-f20b952a1466
2684,Jahmi'us Ramsey,b3d0edb3-b647-428c-ac5f-2efb1915162c
2685,Obi Toppin,0833e4a1-4976-49ac-b9f8-3695b4e4be0d
2686,Luca Vildoza,a717caca-50b7-4cda-bb1f-5a12ef325c09
2687,Immanuel Quickley,461bb8cc-b867-47b2-a4a7-aff4bb6afc82
2688,Tyler Hall,995083dd-a298-47bf-93c5-7756fac13586
2689,Gabriel Deck,2955a044-6587-4de7-8611-86a930206e91
2690,Aleksej Pokusevski,f631f964-cd96-46fc-b321-5a42add082cf
2691,Theo Maledon,f8b096f9-e71d-45d7-8ea5-b4e1cc2e07ff
2692,Josh Hall,ddeeb6e3-6419-49f8-ba9b-e017a1aaccfa
2693,Justin Robinson,e838eaeb-c891-4ca2-adb8-6528f815a7fe
2694,Jonathan Kuminga,cac1cf60-fbbd-4ed6-b0ca-dc6e30614ee0
2695,Moses Moody,9aac3b73-9711-4ce3-a750-e4ec9c00f30d
2696,Jeff Dowtin,4c857a36-4072-41f3-a801-ae98f221321d
2697,Cam Thomas,ee04956f-0241-4e0d-90fb-1dc41e2b997e
2698,Day'Ron Sharpe,485b7e43-eb4e-4537-81d6-e12426355524
2699,Kessler Edwards,5662883a-bce7-4e9d-84bd-3725e4884a49
2700,David Duke,0e914d3d-c1f2-43f2-9c4e-433062ba5cb9
2701,Jason Preston,96b4ca0a-c6d6-4bde-bfb2-bc69f624e4a1
2702,BJ Boston,127afe70-3829-4f30-9f6c-eb4e3f3dea57
2703,Xavier Moon,7a2122c4-f73a-4b0a-ae6b-1cc5e329b926
2704,Moses Wright,793f0ab2-f585-46ab-8a50-844b04bc2571
2705,Austin Reaves,529ddc5d-628a-408c-a9df-2b736b2ee63a
2706,Jay Huff,419e2127-6ade-408b-bdaa-0b386f9cb536
2707,Chaundee Brown,4fb49581-5bd3-4d80-a3d5-7fcca231c400
2708,Mac McClung,fdd34b8e-3d00-475f-b8b5-7c41fd8b4564
2709,Georgios Kalaitzakis,5b00f1eb-a0ef-4a73-8699-ae532867f2ba
2710,Sandro Mamukelashvili,d81b1446-1569-468a-a192-7ab82e342fad
2711,Lindell Wigginton,e5d71e26-6b4e-48ad-8122-7f700a7cfea2
2712,Ja'Vonte Smart,c8a1864f-10ea-4ef5-b72a-4593fd374384
2713,Javin DeLaurier,bfdf9bf2-4e80-42ab-955e-5bb1da60832a
2714,Jared Butler,a176e9d5-0a0b-4c4f-9270-aa406742f445
2715,Xavier Sneed,24511f03-d2ef-4145-b1da-9c331503f60c
2716,Jaden Springer,9bf4f8f4-75af-4d76-abf7-f1b8ed03f44e
2717,Charles Bassey,fdb1afc9-1652-4d19-b63c-7e71ab45d234
2718,Myles Powell,13f3d526-a345-4e47-a875-15c9c05b24f0
2719,Aaron Henry,84871145-ecb6-424f-8371-a68b554f40fa
2720,Braxton Key,d8745f20-440b-4f19-89f3-788ed2741a0f
2721,Marcus Garrett,1edcf382-2ff0-4274-a2e8-a60cb5300875
2722,Aric Holman,38d13324-27b5-4585-b062-5e1d96a78c00
2723,Chris Duarte,da1f8497-9585-42d2-a723-a97dd9594ab2
2724,Isaiah Jackson,cadcb3a4-5fa9-4c53-8049-18b5f8084cda
2725,Duane Washington Jr,62edc274-ce2f-485c-86dc-b944b1038a93
2726,Terry Taylor,390568cf-bd73-4b5e-9c98-04399dace242
2727,Keifer Sykes,e9ef844d-367f-437e-acc4-dd6195873265
2728,DeJon Jarreau,bfcd5cb5-e42e-4112-8a34-371a8e4f805b
2729,Ahmad Caver,51a5b4a7-f6c1-4687-99e1-d2c8d25a74d0
2730,Gabe York,5ead0160-39f5-4e35-8854-b1d47ba3f88a
2731,Bones Hyland,97915004-a590-4f06-803c-6b5e7b09cf78
2732,Petr Cornelie,16a0c77e-450e-41ce-9b7e-bc7722cab8eb
2733,Carlik Jones,0d806280-cedd-4599-a044-1ae4f2262b90
2734,Leandro Bolmaro,48b4449b-f974-46ef-8f5e-a3ab2e7701b9
2735,McKinley Wright,19057ea2-b8f7-4765-90e0-c2903f7ea052
2736,Sam Hauser,a190ca22-b656-4542-ad03-8a0c6308d9c8
2737,Matt Ryan,cd4a7c13-2bc8-440b-805a-23d2d0791d38
2738,Ishmail Wainright,bcb657a2-cbfb-4bf4-8fee-bed7de019304
2739,Paris Bass,c73e1885-14c0-43d7-b148-c93758e74d16
2740,Gabriel Lundberg,1928482e-48ba-4504-baa6-ec64d2590c50
2741,MJ Walker,6b6d3e32-f968-4927-ba78-13f1cc2fd935
2742,Evan Mobley,04205f26-6870-44a7-abe8-579607a367a1
2743,Kevin Pangos,dd1192fc-7429-41cd-a3f1-546daea5bbb0
2744,RJ Nembhard,8c410c20-ec43-41cf-b9b6-f78ccee0dc02
2745,Tre Scott,f8f95aa2-b560-4fd7-a719-88349bfebfbc
2746,Ayo Dosunmu,9cdcd750-a09a-4706-a6bd-b71963243aa1
2747,Marko Simonovic,787b3781-0682-4523-9e3d-8abedf10d372
2748,Malcolm Hill,f9064b56-aac1-48b0-b128-0e11d2831f22
2749,Trey Murphy,0b5cac72-359c-4596-9d93-0b48448c159e
2750,Jose Alvarado,96364d85-8f02-4f5e-84d4-bf5b64f004db
2751,Herb Jones,e6008693-d691-4c95-958c-fe3ea75e27a2
2752,Daulton Hommes,fb088e58-af28-4e86-904f-e83d311e92bb
2753,Feron Hunt,085e93f1-e0bc-456a-a056-392a6d427028
2754,Jalen Johnson,6815ab15-7157-478c-b4cc-47f7d01d4e14
2755,Sharife Cooper,f57e753c-641c-40ae-b1fe-81e0aef15076
2756,Malik Ellison,4e42b0ba-e084-4be2-9ee9-54a836fcb87a
2757,Justin Tillman,cf3b0fca-d4c6-44ad-81e5-bd69fbbf0bfd
2758,Scottie Barnes,86857b7c-c5ca-467f-aa78-96892e57a2fe
2759,Dalano Banton,5b5527d6-d609-4e62-8598-a749c723960a
2760,David Johnson,bd6da358-79d4-4bf6-813c-f38ee8543e88
2761,Justin Champagnie,e1153c00-21b4-4c78-9ab8-3bff483d88f5
2762,Jalen Green,0da2b3d3-e85a-45bc-8985-10d238195451
2763,Alperen Sengun,f1bfb76b-601a-4e98-a23b-b3a4b5c17a4b
2764,Usman Garuba,6e454825-7c4e-4bfd-b0e0-ad3f4ccab3fd
2765,Josh Christopher,cb0cd3ea-e1a8-483a-8301-df178d4c04a7
2766,Daishen Nix,8491a16a-0d15-45df-9dc5-6df43ee1c31b
2767,Trevelin Queen,c409d926-a4ba-4100-8a8b-1d40b1499ae3
2768,Cade Cunningham,ccb63f50-be15-40da-95d4-b7c689caaf77
2769,Isaiah Livers,d5ecc401-8a07-4118-ad51-d957ee26c4ea
2770,Luka Garza,75adad26-fc22-4680-a2ec-83a858ae8c88
2771,Jamorko Pickett,175e60be-d77c-4589-837d-d23283a53b55
2772,Sean Chris Smith,414ba1d8-8fd0-411e-befb-2360b5804495
2773,Trayvon Palmer,d43fe846-a03e-49a7-931f-4c7dd927f32b
2774,Micah Potter,87789ae5-4146-49d0-91df-d461051de4b1
2775,Jaysean Paige,939b4a9a-7c13-4902-89da-6d96b2742d50
2776,Davion Mitchell,2deb997d-493a-4319-afc9-f01c301174cf
2777,Neemias Queta,b5fc2521-fc1e-4526-a771-5793b853f1b5
2778,Ade Murkey,a4398f0a-2c36-465e-8f7e-fac18100ada1
2779,Corey Kispert,317c8081-252a-45ec-a792-640de5c91670
2780,Isaiah Todd,299a3042-9e1c-471f-9761-054dd4ee3881
2781,Joel Ayayi,7913ead6-fea1-4006-8702-d503524dd5ef
2782,Jordan Schakel,5003b1cd-096f-4eac-88f1-993271743edb
2783,Jordan Goodwin,565ade8d-99a9-4742-a61d-00e24183092d
2784,Craig Sword,52ff8da3-c117-44f1-a10e-e38597d23802
2785,Jaime Echenique,0618d0f7-3f20-4c19-b585-066c5ad5d603
2786,Josh Primo,e0f36769-f883-49af-84e8-d3d8d27b7931
2787,Jock Landale,e3064c4e-4640-4825-9085-8066db1bea02
2788,Joe Wieskamp,a22af99e-4502-4898-a7dc-58b2379d9c9a
2789,DJ Stewart,9cd2b70c-f0fb-49f0-936b-11bf84be2525
2790,Jalen Suggs,64a24ce5-5f1b-43c8-8b8e-2adb6f25a780
2791,Franz Wagner,7fdb1ec6-1653-49dd-a3be-e2101ca693c2
2792,Devin Cannady,08d2fd2a-2050-4ddb-85fd-516532c47c97
2793,Hassani Gravett,91ff5a5e-3372-4538-a8c8-ef747f020f71
2794,Aleem Ford,42c3ffb0-3ff1-45e6-bca8-27bbee850f0a
2795,Eugene Omoruyi,43774d73-9529-4490-8fab-bd32d8459b95
2796,JaQuori McLaughlin,a66b350e-b46b-4f9d-bb43-6d74e339d3f7
2797,Keon Johnson,3b860f84-7bd6-4139-9a3d-fc05890da613
2798,Greg Brown,51be5c6c-4c80-4b61-bf2c-eec5c79019a4
2799,Trendon Watford,cc494a33-f41c-4fa4-9f09-273b606fe868
2800,Cameron McGriff,5f23bb18-c549-44d3-b6ef-6f5b173d759e
2801,Jarron Cumberland,9d389f80-a810-45c6-bc7d-d2230e28d6e3
2802,James Bouknight,0dda4446-30d0-411c-8a26-f2fa1fde756b
2803,Kai Jones,53b8ebba-2625-4282-bfb4-e7338d3cf6ba
2804,JT Thor,c3816a33-29d5-4970-8bec-b36532ba0764
2805,Scottie Lewis,39963a81-5bb9-4a37-93f4-f10859db8c87
2806,Arnoldas Kulboka,c1d803ae-bfc8-4d88-a077-7bdef851a5c5
2807,Quentin Grimes,7d0297b1-97cb-4550-a7eb-7544ccf3e6dd
2808,Miles McBride,91c8fedf-338f-4457-b5a6-539612fd84ca
2809,Jericho Sims,6115272f-b58b-4723-a188-26ad17b36d34
2810,Ziaire Williams,80dfc0df-0ea9-4f47-9185-4ba96ed45456
2811,Santiago Aldama,c7621e73-1aa4-49cf-83d3-9f4613b47e8d
2812,Yves Pons,57aa5d4d-84d2-47d0-97e5-114cb21a250d
2813,Shaq Buchanan,8f69fbce-d651-4a9c-993e-20a4c52b2796
2814,Jon Teske,7f23ce28-7e3a-44ee-b140-1a89ac2a80d1
2815,Josh Giddey,f0b2401b-d3ee-4fb8-a902-73713d15ec0b
2816,Tre Mann,f414f306-6861-4792-a5fe-87c65cea5368
2817,Jeremiah Robinson-Earl,b05cc8e2-3ce9-45af-9c14-79a2c26753d3
2818,Aaron Wiggins,bbcb4a96-46e9-4804-9403-d5c6cb8bca9a
2819,Vit Krejci,9b06ee3b-d2b2-4e58-9689-a11051808fde
2820,Olivier Sarr,d09f39f5-e68c-4f3d-ba3c-1e7946491fcd
2821,Lindy Waters III,a2d20bf5-1dab-4cfc-80e6-e0c848d31e9e
2822,Rob Edwards,f388acbe-7951-43e5-8778-dab1019c1843
2823,Zavier Simpson,df1508b7-0c24-4d83-bf2b-81a1ace956a7
